,OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen,geometry,points
1921,1922,2328,2,18,1,21,,Delle,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.118,-1.0, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1191,209.92107487936437,"LINESTRING (-7914555.632436417 5210645.634960018, -7914632.354070765 5210685.562492583)",<shapely.coords.CoordinateSequence object at 0x14d5b7eb0>
1962,1963,2372,128,136,127,137,,Dewitt,DR,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.101,0.101, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1215,176.00528498830693,"LINESTRING (-7913148.847729431 5210950.123281046, -7913184.971990106 5210887.077554801)",<shapely.coords.CoordinateSequence object at 0x14d5b4d90>
1963,1964,2373,138,146,139,147,,Dewitt,DR,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.138,0.138, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1215,234.27457540331793,"LINESTRING (-7913184.971990106 5210887.077554801, -7913233.699737552 5210803.535462811)",<shapely.coords.CoordinateSequence object at 0x14d5b4d30>
1964,1965,2374,148,198,149,199,,Dewitt,DR,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.197,0.197, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1215,349.10285820293973,"LINESTRING (-7913233.699737552 5210803.535462811, -7913211.070166298 5210784.727234958, -7913130.880915103 5210739.295617666, -7913112.492854445 5210726.706151322)",<shapely.coords.CoordinateSequence object at 0x14d5b4cd0>
1983,1984,2398,2,40,1,41,,Dorr,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.336,0.336, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1247,586.2274009731257,"LINESTRING (-7913987.721146847 5210188.151993869, -7913987.617659886 5210188.101340493, -7913971.856551006 5210180.381804848, -7913949.703692911 5210169.5326835, -7913906.781076606 5210149.183816769, -7913887.532326702 5210139.071470264, -7913859.183889333 5210121.788053173, -7913778.132119449 5210068.923621103)",<shapely.coords.CoordinateSequence object at 0x14d5b45b0>
1992,1993,2409,16,26,15,25,E,Brookline,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07018769,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,587,123.53033784225822,"LINESTRING (-7911648.749564199 5211870.818456838, -7911615.229923731 5211832.423201851)",<shapely.coords.CoordinateSequence object at 0x14d5b4130>
1993,1994,2410,28,58,27,59,E,Brookline,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07007527,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,587,123.33246682824965,"LINESTRING (-7911615.229923731 5211832.423201851, -7911605.813914482 5211821.630845184, -7911587.235531054 5211800.77089108, -7911581.374291303 5211794.439133927)",<shapely.coords.CoordinateSequence object at 0x14d5b40d0>
1994,1995,2411,110,110,,,E,Brookline,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07151808,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,587,125.87182539972413,"LINESTRING (-7911400.341514893 5211588.859796617, -7911364.943655834 5211550.86809313)",<shapely.coords.CoordinateSequence object at 0x14d5b4070>
1995,1996,2413,121,111,122,116,E,Canton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1.0,0.069, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,690,122.91921301365355,"LINESTRING (-7911291.503359101 5211621.884182069, -7911324.402055779 5211660.483497317)",<shapely.coords.CoordinateSequence object at 0x14d5b4040>
2078,2079,2511,,,,,,Dudley,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.031, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,77.30266073115793,"LINESTRING (-7913865.276807809 5210548.226864143, -7913857.471447215 5210539.865234366, -7913838.674910885 5210531.887668721)",<shapely.coords.CoordinateSequence object at 0x14d5addf0>
2079,2080,2512,28,34,21,35,,Dudley,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.055,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,119.3964215452332,"LINESTRING (-7913592.720087137 5210456.428510077, -7913544.706936109 5210445.866229076)",<shapely.coords.CoordinateSequence object at 0x14d5add90>
2080,2081,2513,52,64,53,65,,Dudley,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.184,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,323.04822467387527,"LINESTRING (-7913467.826292658 5210432.229769696, -7913424.958121695 5210424.625853696, -7913336.935622382 5210408.599872711)",<shapely.coords.CoordinateSequence object at 0x14d5add30>
2081,2082,2516,210,238,219,233,,Dudley,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.201,0.201, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,248.94197866396377,"LINESTRING (-7912689.352892581 5210315.661715277, -7912657.965182723 5210317.443374178, -7912610.587099662 5210317.8080901, -7912586.922052247 5210317.889619554)",<shapely.coords.CoordinateSequence object at 0x14d5adcd0>
2082,2083,2517,240,256,235,253,,Dudley,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.201,0.201, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,191.72165024845165,"LINESTRING (-7912586.922052247 5210317.889619554, -7912536.369348487 5210317.881202646, -7912508.876804211 5210324.923688502)",<shapely.coords.CoordinateSequence object at 0x14d5adc70>
2083,2084,2518,258,298,255,293,,Dudley,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.178,0.178, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,399.3251067008885,"LINESTRING (-7912508.876804211 5210324.923688502, -7912489.485316303 5210313.604216689, -7912458.956593991 5210301.601606959, -7912404.225131661 5210274.079476931, -7912365.264630577 5210246.017821263)",<shapely.coords.CoordinateSequence object at 0x14d5adc10>
2084,2085,2521,340,354,339,351,,Dudley,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.082,0.082, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,171.5719866986498,"LINESTRING (-7912214.252580256 5210107.331947691, -7912166.064471154 5210055.503953791)",<shapely.coords.CoordinateSequence object at 0x14d5adbb0>
2103,2104,2542,1,3,2,4,,Dudley,PL,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.075,0.075, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,4838,118.64260386649474,"LINESTRING (-7913467.826292658 5210432.229769696, -7913458.432462815 5210480.337046839)",<shapely.coords.CoordinateSequence object at 0x14d5ad490>
2135,2136,2580,15,1,14,2,,Dwight,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.10977604,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1302,193.20582625636908,"LINESTRING (-7911288.421932389 5212666.828451382, -7911250.049512574 5212646.382052119, -7911232.825308758 5212637.511855119, -7911222.288057526 5212624.439537666)",<shapely.coords.CoordinateSequence object at 0x14d5ab550>
2136,2137,2581,65,17,64,16,,Dwight,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.33030337,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1302,581.3339362697521,"LINESTRING (-7911498.858119049 5212781.345299955, -7911460.048250463 5212760.690516071, -7911288.421932389 5212666.828451382)",<shapely.coords.CoordinateSequence object at 0x14d5ab4f0>
2143,2144,2590,67,49,68,48,E,Berkeley,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.13535432,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,394,297.779501996935,"LINESTRING (-7911149.029156447 5212698.459690147, -7911178.497915853 5212712.246505623, -7911260.029198696 5212750.75008525)",<shapely.coords.CoordinateSequence object at 0x14d5ab250>
2211,2212,2665,43,11,40,10,E,Lenox,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.17221665,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2414,303.10130805598,"LINESTRING (-7912318.130963181 5211153.573356214, -7912380.539195517 5211225.062464138, -7912401.27898328 5211246.943755777)",<shapely.coords.CoordinateSequence object at 0x14d5a9070>
2212,2213,2666,55,45,54,42,E,Lenox,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.12860999,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2414,226.3535900485913,"LINESTRING (-7912257.781144494 5211082.301087036, -7912318.130963181 5211153.573356214)",<shapely.coords.CoordinateSequence object at 0x14d5a9040>
2213,2214,2668,73,45,60,40,E,Newton,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,-1.0,0.073, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2979,157.75074358600727,"LINESTRING (-7911694.582492943 5211669.897082164, -7911737.906668541 5211718.465860867)",<shapely.coords.CoordinateSequence object at 0x14d5a6f70>
2242,2243,2699,2,8,1,9,E,Springfield,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.422,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3952,184.28129972716872,"LINESTRING (-7912179.343731968 5211593.188843386, -7912128.87939652 5211536.322182095)",<shapely.coords.CoordinateSequence object at 0x14d5a6310>
2243,2244,2700,10,60,11,59,E,Springfield,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.422,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3952,558.1260749367864,"LINESTRING (-7912128.87939652 5211536.322182095, -7911994.588766019 5211383.99083273, -7911975.979585671 5211364.165533964)",<shapely.coords.CoordinateSequence object at 0x14d5a62b0>
2305,2306,2769,43,21,42,20,,Edgerly,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.1215867,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,213.99258504868038,"LINESTRING (-7913442.920664477 5212849.66619402, -7913474.926514512 5212932.069102678)",<shapely.coords.CoordinateSequence object at 0x14d5a25b0>
2306,2307,2770,,,,,,Edgerly,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.02302107,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,40.51708353823196,"LINESTRING (-7913437.798637035 5212833.729236548, -7913442.920664477 5212849.66619402)",<shapely.coords.CoordinateSequence object at 0x14d5a2550>
2307,2308,2771,44,78,45,79,,Edgerly,RD,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.18956846,0.18956846, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1334,333.64049584119704,"LINESTRING (-7913437.798637035 5212833.729236548, -7913390.295155988 5212704.342621249)",<shapely.coords.CoordinateSequence object at 0x14d5a24f0>
2407,2408,2882,,,,,,Emerald,CT,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.105,0.105, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1405,135.06310940678134,"LINESTRING (-7911103.212722315 5212825.019985049, -7911154.525387149 5212846.551215333)",<shapely.coords.CoordinateSequence object at 0x14d59ebb0>
2445,2446,2929,2,22,1,21,,Estabrook,RD,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.205,0.205, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1434,354.99925726535764,"LINESTRING (-7913057.407643353 5210815.794106471, -7913065.575899364 5210818.72670378, -7913149.003197681 5210865.104662018, -7913184.971990106 5210887.077554801)",<shapely.coords.CoordinateSequence object at 0x14d59d490>
2460,2461,2946,26,30,23,33,,Eustis,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.091,0.091, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,153.9677551839573,"LINESTRING (-7912727.227354276 5210749.713692983, -7912715.479256746 5210732.6105647, -7912689.417153785 5210698.675579534)",<shapely.coords.CoordinateSequence object at 0x14d59ceb0>
2461,2462,2947,32,52,35,51,,Eustis,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.142,0.142, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,244.9275286871004,"LINESTRING (-7912689.417153785 5210698.675579534, -7912639.68690255 5210634.448581222, -7912627.514541704 5210618.786826692)",<shapely.coords.CoordinateSequence object at 0x14d59ce50>
2462,2463,2948,54,74,53,75,,Eustis,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.106,0.106, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,193.6793812600194,"LINESTRING (-7912627.514541704 5210618.786826692, -7912578.473037976 5210555.685919065)",<shapely.coords.CoordinateSequence object at 0x14d59cdf0>
2463,2464,2949,76,94,77,95,,Eustis,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.117,0.117, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,196.46626789551763,"LINESTRING (-7912578.473037976 5210555.685919065, -7912562.878619169 5210535.246787846, -7912528.809298758 5210491.613888199)",<shapely.coords.CoordinateSequence object at 0x14d59cd90>
2464,2465,2950,96,118,97,99,,Eustis,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.102,0.102, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,191.663379625858,"LINESTRING (-7912528.809298758 5210491.613888199, -7912478.306738118 5210430.766447552)",<shapely.coords.CoordinateSequence object at 0x14d59cd30>
2465,2466,2951,120,142,101,147,,Eustis,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.229,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,383.7881694193442,"LINESTRING (-7912478.306738118 5210430.766447552, -7912407.657347877 5210391.076259812, -7912340.165365615 5210353.806543708)",<shapely.coords.CoordinateSequence object at 0x14d59ccd0>
2466,2467,2952,144,184,149,183,,Eustis,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.17374748,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,305.7955561656962,"LINESTRING (-7912340.165365615 5210353.806543708, -7912272.361619343 5210315.720751597, -7912235.917854882 5210284.078038785)",<shapely.coords.CoordinateSequence object at 0x14d59cc10>
2467,2468,2953,186,204,185,205,,Eustis,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.13612419,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,239.57857472116928,"LINESTRING (-7912235.917854882 5210284.078038785, -7912215.45771698 5210262.494127687, -7912168.0657444 5210212.236491597)",<shapely.coords.CoordinateSequence object at 0x14d59cbb0>
2468,2469,2954,222,234,229,241,,Eustis,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.146,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1446,207.9232805922072,"LINESTRING (-7912115.722036212 5210156.72710977, -7912057.373278154 5210093.871762976)",<shapely.coords.CoordinateSequence object at 0x14d59cb50>
2574,2575,3077,19,1,20,2,,Farnham,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.136,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1497,232.57013520053985,"LINESTRING (-7911921.69129963 5210607.696078029, -7912017.030547783 5210616.540926162)",<shapely.coords.CoordinateSequence object at 0x14d597df0>
2596,2597,3100,2,10,1,9,,Faxon,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.181,0.181, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1513,133.2987694197864,"LINESTRING (-7914563.403669099 5210824.999010517, -7914540.558737723 5210875.080255548)",<shapely.coords.CoordinateSequence object at 0x14d597550>
2642,2643,3161,14,22,13,19,,Garrison,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.074,0.074, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,1674,132.60681680194128,"LINESTRING (-7912582.938463184 5212972.810888726, -7912550.865438106 5212943.352552304, -7912542.692548327 5212935.76929265)",<shapely.coords.CoordinateSequence object at 0x14d5960d0>
2689,2690,3215,19,1,26,2,,Forest,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.244, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1584,413.01061739737844,"LINESTRING (-7912390.445923254 5210107.484999772, -7912468.237467127 5210173.050899871, -7912512.104548102 5210210.041985724, -7912521.855128302 5210215.461699279)",<shapely.coords.CoordinateSequence object at 0x14d594df0>
2690,2691,3216,41,21,46,28,,Forest,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.176, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1584,313.2450486880334,"LINESTRING (-7912296.715653964 5210018.598239576, -7912390.445923254 5210107.484999772)",<shapely.coords.CoordinateSequence object at 0x14d594d90>
2692,2693,3218,2,10,1,15,,Forsyth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.09,0.09, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1592,154.46896749848634,"LINESTRING (-7913841.741397913 5212169.357855814, -7913833.626162126 5212160.433467656, -7913827.559174374 5212153.688611928, -7913822.53093618 5212144.985716257, -7913811.405506207 5212114.350145777)",<shapely.coords.CoordinateSequence object at 0x14d594cd0>
2693,2694,3219,12,30,17,31,,Forsyth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.15121843,0.15121843, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1592,266.1444336041882,"LINESTRING (-7913811.405506207 5212114.350145777, -7913773.477081077 5212011.160248667)",<shapely.coords.CoordinateSequence object at 0x14d594c70>
2757,2758,3299,1,1,2,2,,Gage,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.056,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4907,104.68075069452351,"LINESTRING (-7912167.543821503 5211268.528561683, -7912135.702689433 5211297.680773951)",<shapely.coords.CoordinateSequence object at 0x14d5933d0>
2788,2789,3333,2,26,1,25,,Gardner,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.213,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1667,359.28018938652565,"LINESTRING (-7914138.400412565 5210457.605547317, -7914146.084819268 5210470.348130411, -7914201.017597983 5210562.961153951, -7914208.619848509 5210587.582234042)",<shapely.coords.CoordinateSequence object at 0x14d592430>
2804,2805,3353,2,10,1,9,,Gay,ST,,Boston,Boston,A70,1,N,,,,0,0,,,Roxbury,Roxbury,0.0,0.0, , ,MA,MA, , , , ,02119,02119, , ,07000,07000,4911,294.9391321938248,"LINESTRING (-7913681.187620428 5210582.209150161, -7913696.569330743 5210703.096996626)",<shapely.coords.CoordinateSequence object at 0x14d591df0>
2839,2840,3393,2,80,1,75,,George,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.525,0.525, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1690,915.4374237661235,"LINESTRING (-7912049.426516322 5210201.542298262, -7912042.822825776 5210194.588384767, -7912017.21133934 5210170.805323124, -7911773.088493193 5209944.396363129)",<shapely.coords.CoordinateSequence object at 0x14d591040>
2852,2853,3407,24,80,53,81,,Gerard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.291,0.291, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1696,501.75716058275947,"LINESTRING (-7911693.062844025 5210738.670786017, -7911728.485703262 5210534.414638403)",<shapely.coords.CoordinateSequence object at 0x14d590af0>
2853,2854,3408,82,100,83,99,,Gerard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.129,0.129, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1696,217.51066009783565,"LINESTRING (-7911728.485703262 5210534.414638403, -7911738.87746036 5210477.430659843, -7911744.595652403 5210446.006531044)",<shapely.coords.CoordinateSequence object at 0x14d590a90>
2854,2855,3409,102,112,101,113,,Gerard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.161,0.161, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1696,294.47072053015734,"LINESTRING (-7911744.595652403 5210446.006531044, -7911756.900595722 5210378.38461865, -7911766.010636559 5210326.247944116)",<shapely.coords.CoordinateSequence object at 0x14d590a30>
2855,2856,3410,114,128,115,143,,Gerard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.2,0.2, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1696,354.2064809662233,"LINESTRING (-7911766.010636559 5210326.247944116, -7911768.184900289 5210318.511503705, -7911786.92287611 5210203.738569557, -7911794.307797012 5210183.012869389)",<shapely.coords.CoordinateSequence object at 0x14d5909d0>
2856,2857,3411,130,198,145,199,,Gerard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.111,0.111, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1696,198.66330300467433,"LINESTRING (-7911794.307797012 5210183.012869389, -7911804.871610017 5210169.740677424, -7911815.150384682 5210156.88024631, -7911848.593603261 5210121.72071583)",<shapely.coords.CoordinateSequence object at 0x14d590970>
2991,2992,3569,2,58,1,57,,Gray,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.351,0.351, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,1788,613.2191519068031,"LINESTRING (-7911522.711327155 5212930.97833789, -7911615.981002304 5212895.181709331, -7911687.397773353 5212870.020246988, -7911759.111641343 5212841.966559233)",<shapely.coords.CoordinateSequence object at 0x14d58c1f0>
